Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Expressive,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,AU17,AU26,Forward,Backward
18.7,0,0,0,0,0,0,33.333,0,0,66.667,0,0,0,0,0,0,33.333,0,0,0
18.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,0,0,0
18.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,33.333,0,0,0
19.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
20.3,0,0,0,0,0,0,0,0,0,33.333,0,25,0,0,0,0,0,0,0,0
22.7,0,0,0,0,0,0,0,0,0,66.667,0,25,0,0,0,0,0,0,0,0
23.4,0,0,0,0,0,0,0,0,0,66.667,0,25,0,0,0,0,0,0,0,0
24.4,0,0,0,0,0,0,0,0,0,33.333,0,25,0,0,0,0,0,0,0,0
24.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
25.3,0,0,0,0,0,0,0,0,0,33.333,0,25,0,0,0,0,0,0,0,0
25.7,0,0,0,0,0,0,0,0,0,33.333,0,25,0,0,0,0,0,0,0,0
26.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,14.286,0,0
28.6,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,14.286,0,0
28.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,14.286,0,0
29,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
29.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
6.9,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,33.333,0,0,0,0,0
7.6,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,33.333,0,0,0,0,0
7.7,0,0,0,0,11.111,0,0,0,0,0,25,0,0,0,33.333,0,0,0,0,0
7.8,0,0,0,0,11.111,0,0,0,0,0,75,0,0,0,33.333,0,0,0,0,0
8.6,0,0,0,0,11.111,0,0,0,0,0,75,0,0,0,33.333,0,0,0,0,0
9.7,0,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
11,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
11.5,0,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
12.1,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
18.5,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
18.6,1,0,0,0,11.111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
18.8,1,0,0,0,11.111,0,0,0,0,0,100,0,0,25,0,0,0,0,0,0
21.4,1,0,0,0,11.111,0,0,0,0,0,100,0,0,25,0,0,0,0,0,0
22.4,1,0,0,0,11.111,0,0,0,0,0,100,0,0,25,0,0,0,0,0,0
22.8,1,0,0,0,11.111,0,0,0,0,0,100,0,0,25,0,0,0,0,0,0
23.8,1,0,0,0,11.111,0,0,0,0,0,100,0,0,25,0,0,0,0,0,0
25.2,1,0,0,0,11.111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
33.9,1,0,0,0,11.111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
35.7,0,0,0,0,11.111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
36.5,0,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
37.2,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
37.4,0,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
40.6,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
40.7,1,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
40.8,0,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
41.2,1,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
41.6,1,0,0,0,11.111,0,0,0,0,0,50,0,0,0,33.333,0,0,0,0,0
43.8,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,33.333,0,0,0,0,0
45.3,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,33.333,0,0,0,0,0
46.3,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,33.333,0,0,0,0,0
48,1,0,0,0,11.111,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
60.1,1,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
60.9,1,0,0,0,22.222,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61,1,0,0,0,22.222,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61.1,1,0,0,0,22.222,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61.4,1,0,0,0,11.111,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61.7,1,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
62,1,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
62.1,0,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
62.4,0,0,0,0,11.111,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,25,0,0,0
1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.667,0,25,0,0,0
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0
2.2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,66.667,0,0,0,0,0
2.6,0,0,0,0,0,0,0,0,0,0,50,0,0,0,66.667,0,0,0,0,0
3.2,0,0,0,0,0,0,0,0,0,0,75,0,0,0,66.667,0,0,0,0,0
3.6,0,0,0,0,0,0,0,0,0,0,50,0,0,0,66.667,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,66.667,0,0,0,0,0
4.7,0,0,0,0,0,0,0,0,0,0,25,0,0,0,66.667,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,33.333,0,0,0,0,0
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2,0,0,0,0,37.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
11.3,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
11.4,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
12.4,0,0,0,0,12.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1,0,0,0,0,12.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
20.7,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
21.8,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
22.3,1,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
23.7,1,0,0,0,25,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
23.8,1,0,0,0,12.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
24,1,0,0,0,12.5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
24.5,1,0,0,0,12.5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
25.5,1,0,0,0,12.5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
25.8,0,0,0,0,12.5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
26.4,0,0,0,0,12.5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
26.5,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
28.1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.7,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
57.4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
58.2,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
58.3,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
59.1,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
59.8,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
60.2,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
61.2,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
1.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,33.333,0,0,0,0,0
2.1,0,0,0,0,0,0,0,0,0,66.667,0,33.333,0,0,33.333,0,0,0,0,0
2.2,0,0,0,0,0,0,0,0,0,100,0,33.333,0,0,33.333,0,0,0,0,0
2.3,0,0,0,0,0,0,0,0,0,66.667,0,33.333,0,0,33.333,0,0,0,0,0
2.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,33.333,0,0,0,0,0
2.7,0,0,0,0,0,0,0,0,0,66.667,0,33.333,0,0,33.333,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
4.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
9.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,33.333,0,0,0,0
12.6,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,66.667,0,0,0
13.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.667,0,0,0
15,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,66.667,0,0,0
15.2,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,0,0,0
15.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.6,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
17.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,33.333,0,0,0
17.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
24.9,0,0,0,0,0,0,0,0,0,33.333,0,33.333,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
25.1,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,0,0,0,0,0,0
25.7,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,33.333,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,100,0,66.667,0,0,33.333,0,0,0,0,0
26.8,0,0,0,0,0,0,0,0,0,100,0,66.667,0,0,0,0,0,0,0,0
28.8,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,0,0,0,0,0,0
29.8,0,0,0,0,0,0,0,0,0,33.333,0,66.667,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,33.333,0,0,0,0,0
44.1,0,0,0,0,0,0,0,0,0,33.333,0,66.667,0,0,33.333,0,0,0,0,0
44.7,0,0,0,0,0,0,0,0,0,33.333,0,66.667,0,0,66.667,0,0,0,0,0
45.5,0,0,0,0,0,0,0,0,0,33.333,0,66.667,0,0,33.333,0,0,0,0,0
47.7,0,0,0,0,0,0,0,0,0,33.333,0,66.667,0,0,0,0,0,0,0,0
48.4,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,0,0,0,0,0,0
48.9,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,33.333,0,0,0,0,0
49.7,0,0,0,0,0,0,0,0,0,66.667,0,66.667,20,0,33.333,0,0,0,0,0
50.7,0,0,0,0,0,0,0,0,0,66.667,0,66.667,20,0,66.667,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,100,0,66.667,20,0,66.667,0,0,0,0,0
51.6,0,0,0,0,0,0,0,0,0,66.667,0,66.667,0,0,33.333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
1.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,25,0
1.6,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,33.333,0,0,25
4.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,0,0,0
4.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,0,0,25
4.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,33.333,12.5,0,25
5,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,33.333,12.5,0,25
5.9,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,33.333,12.5,0,0
6.1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,12.5,0,0
6.4,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,20,66.667,0,0,0
0.6,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,20,100,0,25,0
0.8,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,20,66.667,0,25,0
0.9,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,40,66.667,0,25,0
1,0,0,0,0,20,16.667,0,0,0,100,0,0,0,0,0,40,33.333,0,25,0
1.1,0,0,0,0,20,16.667,0,0,0,100,0,0,0,0,0,60,33.333,0,0,0
1.5,0,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,60,33.333,0,0,0
1.9,0,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,60,0,0,0,0
2.6,0,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,40,0,0,0,0
2.7,0,0,0,0,20,16.667,0,0,0,33.333,0,0,0,0,0,40,0,0,0,0
3.1,0,0,0,0,20,16.667,0,0,0,33.333,0,0,0,0,0,20,0,0,0,0
4,0,0,0,0,20,16.667,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
4.1,0,0,0,0,20,16.667,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
4.3,1,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.4,1,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.5,1,0,25,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.6,1,0,50,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.7,1,0,25,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.8,1,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
4.9,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
5.4,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,33.333
5.6,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
5.7,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
5.8,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
5.9,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,66.667
6,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,14.286,0,66.667
6.2,0,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,14.286,0,66.667
6.5,0,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,14.286,0,33.333
6.6,0,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,14.286,0,33.333
6.9,0,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,14.286,0,33.333
7,0,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,14.286,0,33.333
7.5,0,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,33.333
7.8,0,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.4,0,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
9.6,1,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
9.7,1,0,0,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
9.8,1,0,0,0,80,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
10.2,1,0,0,0,80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
11.6,1,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
11.8,1,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
11.9,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,20,16.667,0,0,0,100,0,33.333,0,0,0,0,0,0,0,0
13.3,0,0,0,0,20,16.667,0,0,0,66.667,0,33.333,0,0,0,0,0,0,0,0
15.7,0,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
16.2,1,0,0,0,20,16.667,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
16.3,1,0,0,0,20,16.667,0,0,0,66.667,0,0,0,33.333,0,0,0,0,0,0
17.9,1,0,0,0,20,0,0,0,0,66.667,0,0,0,33.333,0,0,0,0,0,0
18,1,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
18.1,1,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
18.2,0,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
19.5,0,0,25,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
19.6,0,0,50,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
19.9,0,0,75,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
20.1,0,0,50,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
20.3,0,0,50,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.5,0,0,50,0,20,0,0,0,0,100,0,0,0,0,0,40,0,0,0,0
21,0,0,50,0,20,0,0,0,0,100,0,0,0,0,0,60,0,0,0,0
21.1,0,0,50,0,20,0,0,0,0,100,0,0,0,0,0,40,0,0,0,0
21.5,0,0,50,0,20,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0
21.6,0,0,25,0,20,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0
22.6,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0
22.8,0,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,20,0,0,0,0
23.1,0,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
26.7,0,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
26.8,1,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
27.6,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.9,1,0,0,0,60,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30,1,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.3,1,0,0,0,40,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.4,1,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.5,0,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
5.6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
6.4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
7.5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
8.4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
11.7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
12.1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,0,0,0,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
17.6,0,0,0,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
17.8,0,0,0,0,60,0,0,0,0,33.333,0,0,25,0,0,0,0,0,0,0
17.9,0,0,0,0,60,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
18,0,0,0,0,60,0,0,0,0,100,0,0,25,0,0,0,0,0,0,0
18.9,0,0,0,0,60,0,0,0,0,100,0,0,25,0,0,0,0,0,0,0
19,0,0,0,0,60,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
19.7,0,0,0,0,60,0,0,0,0,33.333,0,0,25,0,0,0,0,0,0,0
19.9,0,0,0,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
20,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28.1,0,0,0,0,60,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
28.3,0,0,0,0,60,0,0,0,0,33.333,0,0,25,0,0,0,0,0,0,0
31.2,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
31.6,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,0,0,0,0,60,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
37.8,0,0,0,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.4,0,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
48.7,1,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
48.8,1,0,0,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
48.9,1,0,0,0,20,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
49,1,0,0,0,20,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
49.4,0,0,0,0,20,0,0,0,0,66.667,0,0,25,0,0,0,0,0,0,0
50,0,0,0,0,20,0,0,0,0,66.667,0,0,25,0,0,0,33.333,0,0,0
50.1,0,0,0,0,20,0,0,0,0,66.667,0,0,25,0,0,0,66.667,0,0,0
52.6,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,66.667,0,0,0
52.8,0,0,0,0,0,0,0,0,0,66.667,0,0,25,0,0,0,33.333,0,0,0
0,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,33.333,0,0,25,0,0
0.2,0,0,0,0,50,0,0,0,0,33.333,0,0,0,0,33.333,0,33.333,25,0,0
0.5,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,33.333,0,33.333,25,0,0
0.9,0,0,0,0,33.333,0,0,0,0,33.333,0,0,0,0,33.333,0,0,25,0,0
1,0,0,0,0,33.333,0,0,0,0,66.667,0,0,0,0,0,0,33.333,25,0,0
1.1,0,0,0,0,16.667,0,0,0,0,66.667,0,0,0,0,0,0,33.333,12.5,0,0
1.3,0,0,0,0,16.667,0,0,0,0,66.667,0,0,25,0,0,0,33.333,12.5,0,0
1.4,0,0,0,0,16.667,0,0,0,0,66.667,0,0,50,0,0,0,66.667,12.5,0,0
1.7,0,0,0,0,16.667,0,0,0,0,66.667,0,0,50,0,0,0,66.667,25,0,0
1.8,0,0,0,0,0,0,0,0,0,66.667,0,0,75,0,0,0,66.667,25,0,0
1.9,0,0,0,0,0,0,0,0,0,66.667,0,0,75,0,0,0,66.667,12.5,0,0
2.1,0,0,0,0,0,0,0,0,0,66.667,0,0,50,0,0,0,66.667,12.5,0,0
